"","congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation","lastname","stars"
"1048",75,"1937-01-03","Senate","NJ",200,"BARBOUR, William Warren","B000132","1888-07-31",4,4,17687,48.4243668720055,"Lost","BARBOUR",""
"1049",76,"1939-01-03","Senate","NJ",200,"BARBOUR, William Warren","B000132","1888-07-31",5,5,18417,50.4229979466119,"Lost","BARBOUR",""
"1050",77,"1941-01-03","Senate","NJ",200,"BARBOUR, William Warren","B000132","1888-07-31",6,6,19148,52.4243668720055,"Lost","BARBOUR",""
"1051",78,"1943-01-03","Senate","NJ",200,"BARBOUR, William Warren","B000132","1888-07-31",7,7,19878,54.4229979466119,"Lost","BARBOUR",""
"1084",70,"1927-03-04","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",8,1,17996,49.2703627652293,"Missionary","BARKLEY",""
"1085",71,"1929-03-04","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",9,2,18727,51.2717316906229,"Missionary","BARKLEY",""
"1086",72,"1931-03-04","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",10,3,19457,53.2703627652293,"Missionary","BARKLEY",""
"1087",73,"1933-03-04","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",11,4,20188,55.2717316906229,"Missionary","BARKLEY",""
"1088",74,"1935-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",12,5,20858,57.1060917180014,"Missionary","BARKLEY",""
"1089",75,"1937-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",13,6,21589,59.1074606433949,"Missionary","BARKLEY",""
"1090",76,"1939-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",14,7,22319,61.1060917180014,"Missionary","BARKLEY",""
"1091",77,"1941-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",15,8,23050,63.1074606433949,"Missionary","BARKLEY",""
"1092",78,"1943-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",16,9,23780,65.1060917180014,"Missionary","BARKLEY",""
"1093",79,"1945-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",17,10,24511,67.1074606433949,"Missionary","BARKLEY",""
"1094",80,"1947-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",18,11,25241,69.1060917180014,"Missionary","BARKLEY",""
"1095",81,"1949-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",19,12,25972,71.1074606433949,"Missionary","BARKLEY",""
"1096",84,"1955-01-03","Senate","KY",100,"BARKLEY, Alben William","B000145","1877-11-24",20,13,28163,77.1060917180014,"Missionary","BARKLEY",""
"1121",83,"1953-01-03","Senate","WY",200,"BARRETT, Frank Aloysius","B000176","1892-11-10",5,1,21968,60.145106091718,"Lost","BARRETT",""
"1122",84,"1955-01-03","Senate","WY",200,"BARRETT, Frank Aloysius","B000176","1892-11-10",6,2,22698,62.1437371663244,"Lost","BARRETT",""
"1123",85,"1957-01-03","Senate","WY",200,"BARRETT, Frank Aloysius","B000176","1892-11-10",7,3,23429,64.145106091718,"Lost","BARRETT",""
"1149",75,"1937-01-03","Senate","OR",200,"BARRY, Alexander Grant","B000187","1892-08-23",1,1,16203,44.3613963039014,"Lost","BARRY",""
"1159",93,"1973-01-03","Senate","OK",200,"BARTLETT, Dewey Follett","B000200","1919-03-28",1,1,19640,53.7713894592745,"Greatest","BARTLETT",""
"1160",94,"1975-01-03","Senate","OK",200,"BARTLETT, Dewey Follett","B000200","1919-03-28",2,2,20370,55.7700205338809,"Greatest","BARTLETT",""
"1161",95,"1977-01-03","Senate","OK",200,"BARTLETT, Dewey Follett","B000200","1919-03-28",3,3,21101,57.7713894592745,"Greatest","BARTLETT",""
"1162",86,"1959-01-03","Senate","AK",100,"BARTLETT, Edward Lewis (Bob)","B000201","1904-04-20",1,1,19981,54.7049965776865,"Greatest","BARTLETT",""
"1163",87,"1961-01-03","Senate","AK",100,"BARTLETT, Edward Lewis (Bob)","B000201","1904-04-20",2,2,20712,56.7063655030801,"Greatest","BARTLETT",""
"1164",88,"1963-01-03","Senate","AK",100,"BARTLETT, Edward Lewis (Bob)","B000201","1904-04-20",3,3,21442,58.7049965776865,"Greatest","BARTLETT",""
"1165",89,"1965-01-03","Senate","AK",100,"BARTLETT, Edward Lewis (Bob)","B000201","1904-04-20",4,4,22173,60.7063655030801,"Greatest","BARTLETT",""
"1166",90,"1967-01-03","Senate","AK",100,"BARTLETT, Edward Lewis (Bob)","B000201","1904-04-20",5,5,22903,62.7049965776865,"Greatest","BARTLETT",""
"1218",89,"1965-01-03","Senate","TN",100,"BASS, Ross","B000223","1918-03-17",6,1,17094,46.8008213552361,"Greatest","BASS",""
"1269",96,"1979-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",3,1,13537,37.0622861054073,"Silent","BAUCUS",""
"1270",97,"1981-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",4,2,14268,39.0636550308008,"Silent","BAUCUS",""
"1271",98,"1983-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",5,3,14998,41.0622861054073,"Silent","BAUCUS",""
"1272",99,"1985-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",6,4,15729,43.0636550308008,"Silent","BAUCUS",""
"1273",100,"1987-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",7,5,16459,45.0622861054073,"Silent","BAUCUS",""
"1274",101,"1989-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",8,6,17190,47.0636550308008,"Silent","BAUCUS",""
"1275",102,"1991-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",9,7,17920,49.0622861054073,"Silent","BAUCUS",""
"1276",103,"1993-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",10,8,18651,51.0636550308008,"Silent","BAUCUS",""
"1277",104,"1995-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",11,9,19381,53.0622861054073,"Silent","BAUCUS",""
"1278",105,"1997-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",12,10,20112,55.0636550308008,"Silent","BAUCUS",""
"1279",106,"1999-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",13,11,20842,57.0622861054073,"Silent","BAUCUS",""
"1280",107,"2001-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",14,12,21573,59.0636550308008,"Silent","BAUCUS",""
"1281",108,"2003-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",15,13,22303,61.0622861054073,"Silent","BAUCUS",""
"1282",109,"2005-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",16,14,23034,63.0636550308008,"Silent","BAUCUS",""
"1283",110,"2007-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",17,15,23764,65.0622861054073,"Silent","BAUCUS",""
"1284",111,"2009-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",18,16,24495,67.0636550308008,"Silent","BAUCUS",""
"1285",112,"2011-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",19,17,25225,69.0622861054073,"Silent","BAUCUS",""
"1286",113,"2013-01-03","Senate","MT",100,"BAUCUS, Max Sieben","B000243","1941-12-11",20,18,25956,71.0636550308008,"Silent","BAUCUS",""
"1295",67,"1921-03-04","Senate","DE",100,"BAYARD, Thomas Francis, Jr.","B000252","1868-06-04",1,1,19265,52.7446954140999,"Missionary","BAYARD",""
"1296",68,"1923-03-04","Senate","DE",100,"BAYARD, Thomas Francis, Jr.","B000252","1868-06-04",2,2,19995,54.7433264887064,"Missionary","BAYARD",""
"1297",69,"1925-03-04","Senate","DE",100,"BAYARD, Thomas Francis, Jr.","B000252","1868-06-04",3,3,20726,56.7446954140999,"Missionary","BAYARD",""
"1298",70,"1927-03-04","Senate","DE",100,"BAYARD, Thomas Francis, Jr.","B000252","1868-06-04",4,4,21456,58.7433264887064,"Missionary","BAYARD",""
"1299",88,"1963-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",1,1,12765,34.9486652977413,"Silent","BAYH",""
"1300",89,"1965-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",2,2,13496,36.9500342231348,"Silent","BAYH",""
"1301",90,"1967-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",3,3,14226,38.9486652977413,"Silent","BAYH",""
"1302",91,"1969-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",4,4,14957,40.9500342231348,"Silent","BAYH",""
"1303",92,"1971-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",5,5,15687,42.9486652977413,"Silent","BAYH",""
"1304",93,"1973-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",6,6,16418,44.9500342231348,"Silent","BAYH",""
"1305",94,"1975-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",7,7,17148,46.9486652977413,"Silent","BAYH",""
"1306",95,"1977-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",8,8,17879,48.9500342231348,"Silent","BAYH",""
"1307",96,"1979-01-03","Senate","IN",100,"BAYH, Birch Evans","B000254","1928-01-22",9,9,18609,50.9486652977413,"Silent","BAYH",""
"1313",83,"1953-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",6,1,21396,58.5790554414784,"Lost","BEALL",""
"1314",84,"1955-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",7,2,22126,60.5776865160849,"Lost","BEALL",""
"1315",85,"1957-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",8,3,22857,62.5790554414784,"Lost","BEALL",""
"1316",86,"1959-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",9,4,23587,64.5776865160849,"Lost","BEALL",""
"1317",87,"1961-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",10,5,24318,66.5790554414784,"Lost","BEALL",""
"1318",88,"1963-01-03","Senate","MD",200,"BEALL, James Glenn","B000271","1894-06-05",11,6,25048,68.5776865160849,"Lost","BEALL",""
"1320",92,"1971-01-03","Senate","MD",200,"BEALL, John Glenn, Jr.","B000272","1927-06-19",2,1,15904,43.5427789185489,"Greatest","BEALL",""
"1321",93,"1973-01-03","Senate","MD",200,"BEALL, John Glenn, Jr.","B000272","1927-06-19",3,2,16635,45.5441478439425,"Greatest","BEALL",""
"1322",94,"1975-01-03","Senate","MD",200,"BEALL, John Glenn, Jr.","B000272","1927-06-19",4,3,17365,47.5427789185489,"Greatest","BEALL",""
"1368",66,"1919-03-04","Senate","KY",100,"BECKHAM, John Crepps Wickliffe","B000293","1869-08-05",3,3,18107,49.574264202601,"Missionary","BECKHAM",""
"1455",91,"1969-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",1,1,17289,47.3347022587269,"Greatest","BELLMON",""
"1456",92,"1971-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",2,2,18019,49.3333333333333,"Greatest","BELLMON",""
"1457",93,"1973-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",3,3,18750,51.3347022587269,"Greatest","BELLMON",""
"1458",94,"1975-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",4,4,19480,53.3333333333333,"Greatest","BELLMON",""
"1459",95,"1977-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",5,5,20211,55.3347022587269,"Greatest","BELLMON",""
"1460",96,"1979-01-03","Senate","OK",200,"BELLMON, Henry Louis","B000351","1921-09-03",6,6,20941,57.3333333333333,"Greatest","BELLMON",""
"1468",84,"1955-01-03","Senate","OH",200,"BENDER, George Harrison","B000356","1896-09-29",8,1,21279,58.258726899384,"Lost","BENDER",""
"1512",103,"1993-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",1,1,21657,59.2936344969199,"Silent","BENNETT",""
"1513",104,"1995-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",2,2,22387,61.2922655715264,"Silent","BENNETT",""
"1514",105,"1997-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",3,3,23118,63.2936344969199,"Silent","BENNETT",""
"1515",106,"1999-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",4,4,23848,65.2922655715264,"Silent","BENNETT",""
"1516",107,"2001-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",5,5,24579,67.2936344969199,"Silent","BENNETT",""
"1517",108,"2003-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",6,6,25309,69.2922655715264,"Silent","BENNETT",""
"1518",109,"2005-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",7,7,26040,71.2936344969199,"Silent","BENNETT",""
"1519",110,"2007-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",8,8,26770,73.2922655715264,"Silent","BENNETT",""
"1520",111,"2009-01-03","Senate","UT",200,"BENNETT, Robert","B000382","1933-09-18",9,9,27501,75.2936344969199,"Silent","BENNETT",""
"1521",82,"1951-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",1,1,19043,52.1368925393566,"Lost","BENNETT",""
"1522",83,"1953-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",2,2,19774,54.1382614647502,"Lost","BENNETT",""
"1523",84,"1955-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",3,3,20504,56.1368925393566,"Lost","BENNETT",""
"1524",85,"1957-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",4,4,21235,58.1382614647502,"Lost","BENNETT",""
"1525",86,"1959-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",5,5,21965,60.1368925393566,"Lost","BENNETT",""
"1526",87,"1961-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",6,6,22696,62.1382614647502,"Lost","BENNETT",""
"1527",88,"1963-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",7,7,23426,64.1368925393566,"Lost","BENNETT",""
"1528",89,"1965-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",8,8,24157,66.1382614647502,"Lost","BENNETT",""
"1529",90,"1967-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",9,9,24887,68.1368925393566,"Lost","BENNETT",""
"1530",91,"1969-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",10,10,25618,70.1382614647502,"Lost","BENNETT",""
"1531",92,"1971-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",11,11,26348,72.1368925393566,"Lost","BENNETT",""
"1532",93,"1973-01-03","Senate","UT",200,"BENNETT, Wallace Foster","B000384","1898-11-13",12,12,27079,74.1382614647502,"Lost","BENNETT",""
"1534",74,"1935-01-03","Senate","MN",537,"BENSON, Elmer Austin","B000389","1895-09-22",1,1,14347,39.2799452429843,"Lost","BENSON",""
"1544",81,"1949-01-03","Senate","CT",100,"BENTON, William","B000399","1900-04-01",1,1,17809,48.7583846680356,"Lost","BENTON",""
"1545",82,"1951-01-03","Senate","CT",100,"BENTON, William","B000399","1900-04-01",2,2,18539,50.757015742642,"Lost","BENTON",""
"1554",92,"1971-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",5,1,18223,49.8918548939083,"Greatest","BENTSEN",""
"1555",93,"1973-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",6,2,18954,51.8932238193018,"Greatest","BENTSEN",""
"1556",94,"1975-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",7,3,19684,53.8918548939083,"Greatest","BENTSEN",""
"1557",95,"1977-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",8,4,20415,55.8932238193018,"Greatest","BENTSEN",""
"1558",96,"1979-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",9,5,21145,57.8918548939083,"Greatest","BENTSEN",""
"1559",97,"1981-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",10,6,21876,59.8932238193018,"Greatest","BENTSEN",""
"1560",98,"1983-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",11,7,22606,61.8918548939083,"Greatest","BENTSEN",""
"1561",99,"1985-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",12,8,23337,63.8932238193018,"Greatest","BENTSEN",""
"1562",100,"1987-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",13,9,24067,65.8918548939083,"Greatest","BENTSEN",""
"1563",101,"1989-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",14,10,24798,67.8932238193019,"Greatest","BENTSEN",""
"1564",102,"1991-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",15,11,25528,69.8918548939083,"Greatest","BENTSEN",""
"1565",103,"1993-01-03","Senate","TX",100,"BENTSEN, Lloyd Millard, Jr.","B000401","1921-02-11",16,12,26259,71.8932238193019,"Greatest","BENTSEN",""
"1614",75,"1937-01-03","Senate","TN",100,"BERRY, George Leonard","B000417","1882-09-12",1,1,19836,54.3080082135524,"Missionary","BERRY",""
"1661",83,"1953-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",1,1,15750,43.1211498973306,"Greatest","BIBLE",""
"1662",84,"1955-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",2,2,16480,45.119780971937,"Greatest","BIBLE",""
"1663",85,"1957-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",3,3,17211,47.1211498973306,"Greatest","BIBLE",""
"1664",86,"1959-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",4,4,17941,49.119780971937,"Greatest","BIBLE",""
"1665",87,"1961-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",5,5,18672,51.1211498973306,"Greatest","BIBLE",""
"1666",88,"1963-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",6,6,19402,53.119780971937,"Greatest","BIBLE",""
"1667",89,"1965-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",7,7,20133,55.1211498973306,"Greatest","BIBLE",""
"1668",90,"1967-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",8,8,20863,57.119780971937,"Greatest","BIBLE",""
"1669",91,"1969-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",9,9,21594,59.1211498973306,"Greatest","BIBLE",""
"1670",92,"1971-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",10,10,22324,61.119780971937,"Greatest","BIBLE",""
"1671",93,"1973-01-03","Senate","NV",100,"BIBLE, Alan Harvey","B000436","1909-11-20",11,11,23055,63.1211498973306,"Greatest","BIBLE",""
"1673",93,"1973-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",1,1,11002,30.1218343600274,"Silent","BIDEN","BIDEN"
"1674",94,"1975-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",2,2,11732,32.1204654346338,"Silent","BIDEN","BIDEN"
"1675",95,"1977-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",3,3,12463,34.1218343600274,"Silent","BIDEN","BIDEN"
"1676",96,"1979-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",4,4,13193,36.1204654346338,"Silent","BIDEN","BIDEN"
"1677",97,"1981-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",5,5,13924,38.1218343600274,"Silent","BIDEN","BIDEN"
"1678",98,"1983-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",6,6,14654,40.1204654346338,"Silent","BIDEN","BIDEN"
"1679",99,"1985-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",7,7,15385,42.1218343600274,"Silent","BIDEN","BIDEN"
"1680",100,"1987-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",8,8,16115,44.1204654346338,"Silent","BIDEN","BIDEN"
"1681",101,"1989-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",9,9,16846,46.1218343600274,"Silent","BIDEN","BIDEN"
"1682",102,"1991-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",10,10,17576,48.1204654346338,"Silent","BIDEN","BIDEN"
"1683",103,"1993-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",11,11,18307,50.1218343600274,"Silent","BIDEN","BIDEN"
"1684",104,"1995-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",12,12,19037,52.1204654346338,"Silent","BIDEN","BIDEN"
"1685",105,"1997-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",13,13,19768,54.1218343600274,"Silent","BIDEN","BIDEN"
"1686",106,"1999-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",14,14,20498,56.1204654346338,"Silent","BIDEN","BIDEN"
"1687",107,"2001-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",15,15,21229,58.1218343600274,"Silent","BIDEN","BIDEN"
"1688",108,"2003-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",16,16,21959,60.1204654346338,"Silent","BIDEN","BIDEN"
"1689",109,"2005-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",17,17,22690,62.1218343600274,"Silent","BIDEN","BIDEN"
"1690",110,"2007-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",18,18,23420,64.1204654346338,"Silent","BIDEN","BIDEN"
"1691",111,"2009-01-03","Senate","DE",100,"BIDEN, Joseph Robinette, Jr.","B000444","1942-11-20",19,19,24151,66.1218343600274,"Silent","BIDEN","BIDEN"
"1703",74,"1935-01-03","Senate","MS",100,"BILBO, Theodore Gilmore","B000460","1877-10-13",1,1,20900,57.2210814510609,"Missionary","BILBO",""
