"","Country","Female","Ideo","ClimConcen","ClimSerious","Tech","SupportParis","WhenHarm","PesonalHarm","WorryType","RichPay","WomensRights","Edu","StandIncome","ClimStand","GDPPC","Diffs"
"194","Argentina",0,4,4,3,NA,1,2,4,"Severe weather, like floods or intense storms",0,4,9,-0.23469313254452,-0.440039358996632,14398.4,-0.0104726550446842
"195","Argentina",1,5,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,3,12,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"196","Argentina",1,4,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,12,-0.436085212498264,0.806206591320783,14398.4,-0.0104726550446842
"197","Argentina",1,5,4,3,1,1,1,4,"Droughts or water shortages",1,4,9,-0.637477292452008,-0.440039358996632,14398.4,-0.0104726550446842
"198","Argentina",0,4,3,4,0,1,1,3,"Long periods of unusually hot weather",0,3,15,-0.23469313254452,0.806206591320783,14398.4,-0.0104726550446842
"199","Argentina",1,5,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,2,12,0,0.806206591320783,14398.4,-0.0104726550446842
"200","Argentina",0,4,4,2,1,0,2,4,"Severe weather, like floods or intense storms",0,2,12,-1.04026145235949,-1.68628530931405,14398.4,-0.0104726550446842
"201","Argentina",1,4,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,10,0,0.806206591320783,14398.4,-0.0104726550446842
"202","Argentina",1,4,NA,4,0,0,3,2,"Severe weather, like floods or intense storms",NA,4,7,-0.436085212498264,0.806206591320783,14398.4,-0.0104726550446842
"203","Argentina",1,4,4,3,0,1,1,4,"Droughts or water shortages",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"204","Argentina",0,NA,2,1,0,1,4,1,"Rising sea levels",0,4,12,0,-2.93253125963146,14398.4,-0.0104726550446842
"205","Argentina",1,6,3,4,0,1,1,3,"Severe weather, like floods or intense storms",1,3,6,0,0.806206591320783,14398.4,-0.0104726550446842
"206","Argentina",0,4,4,4,1,1,1,4,"Droughts or water shortages",1,4,17,0,0.806206591320783,14398.4,-0.0104726550446842
"207","Argentina",0,3,4,3,0,1,1,4,"Droughts or water shortages",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"208","Argentina",1,NA,4,4,0,0,2,3,"Droughts or water shortages",1,3,14,0,0.806206591320783,14398.4,-0.0104726550446842
"209","Argentina",1,4,2,4,0,1,NA,3,"Droughts or water shortages",1,2,12,0,0.806206591320783,14398.4,-0.0104726550446842
"210","Argentina",1,1,4,4,0,0,1,2,"Long periods of unusually hot weather",0,4,21,0,0.806206591320783,14398.4,-0.0104726550446842
"211","Argentina",0,5,4,4,1,0,2,3,"Droughts or water shortages",1,3,6,0,0.806206591320783,14398.4,-0.0104726550446842
"212","Argentina",0,4,4,3,1,0,3,3,"Long periods of unusually hot weather",1,3,8,0,-0.440039358996632,14398.4,-0.0104726550446842
"213","Argentina",1,4,3,4,0,0,2,3,"Droughts or water shortages",1,4,12,0,0.806206591320783,14398.4,-0.0104726550446842
"214","Argentina",0,4,3,4,1,0,2,3,"Long periods of unusually hot weather",1,3,16,0,0.806206591320783,14398.4,-0.0104726550446842
"215","Argentina",0,2,4,4,0,1,1,3,"Long periods of unusually hot weather",1,4,7,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"216","Argentina",0,2,3,3,1,1,1,3,"Droughts or water shortages",1,4,5,2.1820118269004,-0.440039358996632,14398.4,-0.0104726550446842
"217","Argentina",1,7,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,15,1.98061974694666,0.806206591320783,14398.4,-0.0104726550446842
"218","Argentina",1,4,3,2,0,1,NA,1,"Severe weather, like floods or intense storms",1,4,6,-0.0333010525907765,-1.68628530931405,14398.4,-0.0104726550446842
"219","Argentina",0,3,4,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,10,0,0.806206591320783,14398.4,-0.0104726550446842
"220","Argentina",1,3,4,3,0,0,1,2,"Don't know",1,4,14,1.57783558703917,-0.440039358996632,14398.4,-0.0104726550446842
"221","Argentina",0,4,4,4,0,1,1,3,"Droughts or water shortages",1,4,12,2.1820118269004,0.806206591320783,14398.4,-0.0104726550446842
"222","Argentina",1,4,4,4,0,1,1,4,"Droughts or water shortages",1,4,6,-0.838869372405751,0.806206591320783,14398.4,-0.0104726550446842
"223","Argentina",1,3,4,3,0,1,1,3,"Rising sea levels",1,4,9,-1.44304561226698,-0.440039358996632,14398.4,-0.0104726550446842
"224","Argentina",0,3,4,4,0,1,1,3,"Droughts or water shortages",1,4,17,1.57783558703917,0.806206591320783,14398.4,-0.0104726550446842
"225","Argentina",1,NA,4,4,0,1,2,4,"Droughts or water shortages",1,4,17,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"226","Argentina",1,7,4,4,0,NA,1,2,"Droughts or water shortages",1,4,12,-1.24165353231324,0.806206591320783,14398.4,-0.0104726550446842
"227","Argentina",0,3,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,18,0.973659347177942,0.806206591320783,14398.4,-0.0104726550446842
"228","Argentina",1,NA,3,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,7,0,-0.440039358996632,14398.4,-0.0104726550446842
"229","Argentina",1,4,3,3,0,1,1,3,"Droughts or water shortages",0,3,14,0.772267267224198,-0.440039358996632,14398.4,-0.0104726550446842
"230","Argentina",1,NA,3,3,0,1,1,4,"Droughts or water shortages",1,4,16,0,-0.440039358996632,14398.4,-0.0104726550446842
"231","Argentina",0,1,2,3,1,1,1,1,"Severe weather, like floods or intense storms",1,4,5,0,-0.440039358996632,14398.4,-0.0104726550446842
"232","Argentina",0,1,3,3,0,1,1,2,"Severe weather, like floods or intense storms",1,4,17,1.57783558703917,-0.440039358996632,14398.4,-0.0104726550446842
"233","Argentina",1,NA,4,4,0,NA,1,4,"Severe weather, like floods or intense storms",0,4,6,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"234","Argentina",0,7,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,7,0.168091027362967,0.806206591320783,14398.4,-0.0104726550446842
"235","Argentina",0,4,3,3,1,1,1,4,"Severe weather, like floods or intense storms",1,4,12,-0.637477292452008,-0.440039358996632,14398.4,-0.0104726550446842
"236","Argentina",1,NA,4,3,0,1,1,4,"Rising sea levels",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"237","Argentina",1,NA,3,3,0,1,1,3,"Rising sea levels",1,4,11,0,-0.440039358996632,14398.4,-0.0104726550446842
"238","Argentina",1,NA,3,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,15,0,0.806206591320783,14398.4,-0.0104726550446842
"239","Argentina",0,6,1,3,0,1,1,2,"Severe weather, like floods or intense storms",1,4,12,-0.436085212498264,-0.440039358996632,14398.4,-0.0104726550446842
"240","Argentina",0,4,3,3,0,1,1,4,"Long periods of unusually hot weather",0,4,12,-1.04026145235949,-0.440039358996632,14398.4,-0.0104726550446842
"241","Argentina",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,3,16,0,0.806206591320783,14398.4,-0.0104726550446842
"242","Argentina",0,5,3,4,0,1,1,4,"Droughts or water shortages",0,3,18,0,0.806206591320783,14398.4,-0.0104726550446842
"243","Argentina",0,NA,3,4,1,1,1,4,"Droughts or water shortages",1,4,6,-0.436085212498264,0.806206591320783,14398.4,-0.0104726550446842
"244","Argentina",1,NA,4,3,0,1,1,4,"Severe weather, like floods or intense storms",0,4,9,0,-0.440039358996632,14398.4,-0.0104726550446842
"245","Argentina",1,4,3,3,0,1,1,4,"Severe weather, like floods or intense storms",1,3,9,0,-0.440039358996632,14398.4,-0.0104726550446842
"246","Argentina",1,3,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,9,0,0.806206591320783,14398.4,-0.0104726550446842
"247","Argentina",1,NA,2,2,0,1,3,3,"Severe weather, like floods or intense storms",1,4,12,0,-1.68628530931405,14398.4,-0.0104726550446842
"248","Argentina",0,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,9,0,0.806206591320783,14398.4,-0.0104726550446842
"249","Argentina",1,NA,3,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,3,0,0.806206591320783,14398.4,-0.0104726550446842
"250","Argentina",0,4,4,3,0,1,1,4,"Severe weather, like floods or intense storms",1,4,7,0,-0.440039358996632,14398.4,-0.0104726550446842
"251","Argentina",0,5,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,6,-1.04026145235949,0.806206591320783,14398.4,-0.0104726550446842
"252","Argentina",0,6,3,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,7,0,0.806206591320783,14398.4,-0.0104726550446842
"253","Argentina",1,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,12,-0.436085212498264,0.806206591320783,14398.4,-0.0104726550446842
"254","Argentina",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,9,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"255","Argentina",1,7,4,3,0,1,1,4,"Long periods of unusually hot weather",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"256","Argentina",0,4,3,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,9,-1.84582977217447,0.806206591320783,14398.4,-0.0104726550446842
"257","Argentina",0,NA,3,4,1,1,1,3,"Droughts or water shortages",1,4,2,-1.04026145235949,0.806206591320783,14398.4,-0.0104726550446842
"258","Argentina",0,4,4,4,1,1,2,3,"Droughts or water shortages",0,3,7,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"259","Argentina",1,7,4,4,0,1,2,4,"Droughts or water shortages",1,4,7,0.168091027362967,0.806206591320783,14398.4,-0.0104726550446842
"260","Argentina",0,5,3,3,0,1,1,3,"Long periods of unusually hot weather",1,4,7,0,-0.440039358996632,14398.4,-0.0104726550446842
"261","Argentina",1,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",NA,4,4,0,0.806206591320783,14398.4,-0.0104726550446842
"262","Argentina",1,4,2,2,0,1,2,3,NA,1,4,12,-0.23469313254452,-1.68628530931405,14398.4,-0.0104726550446842
"263","Argentina",1,4,2,2,0,1,2,2,"Droughts or water shortages",0,4,4,-0.23469313254452,-1.68628530931405,14398.4,-0.0104726550446842
"264","Argentina",0,4,3,2,0,1,1,3,"Severe weather, like floods or intense storms",1,4,12,0.369483107316711,-1.68628530931405,14398.4,-0.0104726550446842
"265","Argentina",1,NA,4,3,0,1,1,4,"Severe weather, like floods or intense storms",1,4,11,-0.0333010525907765,-0.440039358996632,14398.4,-0.0104726550446842
"266","Argentina",0,4,4,4,0,1,1,2,"Droughts or water shortages",1,4,18,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"267","Argentina",1,4,3,4,0,1,2,4,"Severe weather, like floods or intense storms",1,4,17,1.77922766699292,0.806206591320783,14398.4,-0.0104726550446842
"268","Argentina",0,2,3,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,21,-0.637477292452008,-0.440039358996632,14398.4,-0.0104726550446842
"269","Argentina",0,4,3,3,0,1,1,3,"Droughts or water shortages",1,4,22,1.77922766699292,-0.440039358996632,14398.4,-0.0104726550446842
"270","Argentina",1,4,4,3,0,1,1,4,"Severe weather, like floods or intense storms",1,2,7,-0.23469313254452,-0.440039358996632,14398.4,-0.0104726550446842
"271","Argentina",0,4,2,3,0,1,1,2,"Droughts or water shortages",1,4,10,-0.838869372405751,-0.440039358996632,14398.4,-0.0104726550446842
"272","Argentina",1,NA,2,3,0,1,3,1,"Droughts or water shortages",1,4,7,-0.838869372405751,-0.440039358996632,14398.4,-0.0104726550446842
"273","Argentina",1,4,3,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,16,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"274","Argentina",1,4,4,4,0,1,1,4,"Droughts or water shortages",0,4,10,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"275","Argentina",0,7,1,4,1,1,2,3,"Rising sea levels",0,4,20,0,0.806206591320783,14398.4,-0.0104726550446842
"276","Argentina",1,4,4,4,0,1,1,4,"Droughts or water shortages",0,4,15,0,0.806206591320783,14398.4,-0.0104726550446842
"277","Argentina",1,2,4,4,0,1,1,4,"Droughts or water shortages",0,4,18,0,0.806206591320783,14398.4,-0.0104726550446842
"278","Argentina",0,NA,3,3,NA,1,1,3,"Droughts or water shortages",0,4,9,0,-0.440039358996632,14398.4,-0.0104726550446842
"279","Argentina",1,4,3,3,0,1,1,4,"Droughts or water shortages",1,4,16,0,-0.440039358996632,14398.4,-0.0104726550446842
"280","Argentina",0,6,4,4,0,1,2,4,"Droughts or water shortages",0,4,6,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"281","Argentina",0,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,13,0,0.806206591320783,14398.4,-0.0104726550446842
"282","Argentina",1,5,3,4,0,1,1,4,"Droughts or water shortages",0,4,12,0,0.806206591320783,14398.4,-0.0104726550446842
"283","Argentina",0,NA,3,4,0,1,1,4,"Droughts or water shortages",1,4,10,0,0.806206591320783,14398.4,-0.0104726550446842
"284","Argentina",1,4,4,4,0,1,1,4,"Droughts or water shortages",0,4,15,0,0.806206591320783,14398.4,-0.0104726550446842
"285","Argentina",1,6,2,4,0,NA,1,2,"Droughts or water shortages",0,4,11,0.168091027362967,0.806206591320783,14398.4,-0.0104726550446842
"286","Argentina",0,7,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,10,-0.0333010525907765,0.806206591320783,14398.4,-0.0104726550446842
"287","Argentina",1,7,3,4,0,1,1,4,"Droughts or water shortages",0,4,7,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"288","Argentina",0,7,2,3,0,NA,2,3,"Severe weather, like floods or intense storms",1,3,12,0.168091027362967,-0.440039358996632,14398.4,-0.0104726550446842
"289","Argentina",1,7,4,4,0,1,1,4,"Rising sea levels",1,4,12,0.570875187270455,0.806206591320783,14398.4,-0.0104726550446842
"290","Argentina",1,7,3,3,0,NA,1,3,"Severe weather, like floods or intense storms",1,4,9,0.973659347177942,-0.440039358996632,14398.4,-0.0104726550446842
"291","Argentina",0,NA,3,3,0,1,1,3,"Droughts or water shortages",1,3,14,0.570875187270455,-0.440039358996632,14398.4,-0.0104726550446842
"292","Argentina",0,7,3,3,0,1,1,3,"Don't know",0,3,7,-0.0333010525907765,-0.440039358996632,14398.4,-0.0104726550446842
"293","Argentina",1,7,4,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,14,1.77922766699292,0.806206591320783,14398.4,-0.0104726550446842
"294","Argentina",1,6,3,3,0,1,1,3,"Droughts or water shortages",1,4,15,1.77922766699292,-0.440039358996632,14398.4,-0.0104726550446842
"295","Argentina",1,NA,3,3,0,1,2,4,"Severe weather, like floods or intense storms",0,4,11,0,-0.440039358996632,14398.4,-0.0104726550446842
"296","Argentina",1,4,3,3,0,1,1,4,"Droughts or water shortages",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"297","Argentina",1,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,6,-1.24165353231324,0.806206591320783,14398.4,-0.0104726550446842
"298","Argentina",1,4,3,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,12,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"299","Argentina",0,4,3,4,0,1,1,4,"Droughts or water shortages",0,4,16,0,0.806206591320783,14398.4,-0.0104726550446842
"300","Argentina",1,NA,4,4,0,1,1,4,"Rising sea levels",0,4,7,-1.04026145235949,0.806206591320783,14398.4,-0.0104726550446842
"301","Argentina",0,NA,1,3,0,0,1,3,"Severe weather, like floods or intense storms",1,4,9,0,-0.440039358996632,14398.4,-0.0104726550446842
"302","Argentina",0,5,3,3,0,1,1,3,"Droughts or water shortages",0,4,1,-1.24165353231324,-0.440039358996632,14398.4,-0.0104726550446842
"303","Argentina",0,3,3,3,0,1,2,3,"Severe weather, like floods or intense storms",0,4,15,0,-0.440039358996632,14398.4,-0.0104726550446842
"304","Argentina",0,5,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,11,-1.04026145235949,0.806206591320783,14398.4,-0.0104726550446842
"305","Argentina",0,3,3,4,0,1,1,3,"Droughts or water shortages",1,4,9,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"306","Argentina",1,4,3,3,0,1,1,4,"Severe weather, like floods or intense storms",1,4,9,1.17505142713169,-0.440039358996632,14398.4,-0.0104726550446842
"307","Argentina",1,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,12,0.973659347177942,0.806206591320783,14398.4,-0.0104726550446842
"308","Argentina",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,3,7,0.168091027362967,0.806206591320783,14398.4,-0.0104726550446842
"309","Argentina",0,2,2,3,0,1,2,2,"Droughts or water shortages",1,4,9,-0.23469313254452,-0.440039358996632,14398.4,-0.0104726550446842
"310","Argentina",1,NA,3,3,1,1,1,3,"Severe weather, like floods or intense storms",0,4,2,0,-0.440039358996632,14398.4,-0.0104726550446842
"311","Argentina",0,NA,3,4,0,1,1,3,"Long periods of unusually hot weather",NA,4,7,-1.24165353231324,0.806206591320783,14398.4,-0.0104726550446842
"312","Argentina",1,NA,3,3,0,1,1,3,"Droughts or water shortages",1,3,13,0,-0.440039358996632,14398.4,-0.0104726550446842
"313","Argentina",0,4,4,3,0,1,1,3,"Droughts or water shortages",1,4,7,-0.637477292452008,-0.440039358996632,14398.4,-0.0104726550446842
"314","Argentina",0,4,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,4,12,1.57783558703917,0.806206591320783,14398.4,-0.0104726550446842
"315","Argentina",1,4,3,4,0,1,1,3,"Severe weather, like floods or intense storms",0,3,12,-0.838869372405751,0.806206591320783,14398.4,-0.0104726550446842
"316","Argentina",0,4,4,3,0,1,2,3,"Long periods of unusually hot weather",NA,2,13,1.17505142713169,-0.440039358996632,14398.4,-0.0104726550446842
"317","Argentina",0,5,4,3,1,1,1,3,"Long periods of unusually hot weather",0,4,13,0,-0.440039358996632,14398.4,-0.0104726550446842
"318","Argentina",0,4,4,3,NA,1,1,3,"Severe weather, like floods or intense storms",1,4,15,0,-0.440039358996632,14398.4,-0.0104726550446842
"319","Argentina",1,4,2,3,0,1,1,2,"Long periods of unusually hot weather",0,4,13,0,-0.440039358996632,14398.4,-0.0104726550446842
"320","Argentina",1,NA,1,4,NA,1,1,3,"Long periods of unusually hot weather",1,3,10,0,0.806206591320783,14398.4,-0.0104726550446842
"321","Argentina",1,5,4,3,1,1,1,4,"Droughts or water shortages",0,4,18,0,-0.440039358996632,14398.4,-0.0104726550446842
"322","Argentina",1,7,4,4,1,1,2,4,"Droughts or water shortages",0,4,10,-0.436085212498264,0.806206591320783,14398.4,-0.0104726550446842
"323","Argentina",0,4,1,3,0,1,1,4,"Rising sea levels",0,4,7,-0.637477292452008,-0.440039358996632,14398.4,-0.0104726550446842
"324","Argentina",0,4,4,4,1,1,NA,NA,"Rising sea levels",0,4,10,0,0.806206591320783,14398.4,-0.0104726550446842
"325","Argentina",0,4,2,3,0,1,3,3,"Severe weather, like floods or intense storms",0,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"326","Argentina",1,5,4,3,0,1,1,3,"Severe weather, like floods or intense storms",NA,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"327","Argentina",1,5,1,3,0,1,1,4,"Droughts or water shortages",0,4,13,0,-0.440039358996632,14398.4,-0.0104726550446842
"328","Argentina",0,1,4,3,0,1,1,4,"Severe weather, like floods or intense storms",0,4,16,0,-0.440039358996632,14398.4,-0.0104726550446842
"329","Argentina",0,5,3,3,0,1,1,3,"Droughts or water shortages",1,3,11,0,-0.440039358996632,14398.4,-0.0104726550446842
"330","Argentina",1,5,4,3,1,1,1,4,"Severe weather, like floods or intense storms",0,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"331","Argentina",1,4,1,3,0,1,1,4,"Severe weather, like floods or intense storms",1,4,17,0,-0.440039358996632,14398.4,-0.0104726550446842
"332","Argentina",1,4,3,3,0,0,2,3,"Droughts or water shortages",1,4,12,0,-0.440039358996632,14398.4,-0.0104726550446842
"333","Argentina",0,4,3,3,0,1,1,3,"Severe weather, like floods or intense storms",0,4,8,0,-0.440039358996632,14398.4,-0.0104726550446842
"334","Argentina",0,1,4,3,0,NA,1,4,"Severe weather, like floods or intense storms",1,4,13,0,-0.440039358996632,14398.4,-0.0104726550446842
"335","Argentina",1,4,4,4,0,1,2,2,"Severe weather, like floods or intense storms",1,4,7,-0.637477292452008,0.806206591320783,14398.4,-0.0104726550446842
"336","Argentina",0,4,2,4,NA,1,2,3,"Droughts or water shortages",1,4,13,0,0.806206591320783,14398.4,-0.0104726550446842
